,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
10,0.7,4.0,gbdt,0.3,11.0,360.0,0.8500000000000002,255.0,multi_error,500.0,0.6400000000000001,1000.0,3.0,140.0,12.0,multiclass,0.66,-0.5104472303725438,0.6813834937069017,0.5117216442903293,0.5104472303725438,0.5104472303725438,0.5104472303725438,0.5104472303725438,ok
11,0.5,8.0,gbdt,0.3,11.0,390.0,0.7000000000000001,255.0,multi_error,800.0,0.7000000000000002,1000.0,3.0,110.0,12.0,multiclass,0.7000000000000001,-0.5140926469280697,0.6310881033767363,0.5186271894727483,0.5140926469280697,0.5140926469280697,0.5140926469280697,0.5140926469280697,ok
12,0.4,8.0,gbdt,0.3,6.0,410.0,0.6,255.0,multi_error,950.0,0.54,1000.0,3.0,155.0,12.0,multiclass,0.6900000000000001,-0.5094691917844758,0.6351089684060778,0.5170267626922735,0.5094691917844758,0.5094691917844758,0.5094691917844758,0.5094691917844758,ok
13,0.5,2.0,gbdt,0.3,11.0,400.0,0.65,127.0,multi_error,650.0,0.6200000000000001,1000.0,3.0,65.0,12.0,multiclass,0.66,-0.5093210041196171,0.6739839165398827,0.5168785750274147,0.5093210041196171,0.5093210041196171,0.5093210041196171,0.5093210041196171,ok
14,0.6,8.0,gbdt,0.4,6.0,420.0,0.9500000000000003,255.0,multi_error,1100.0,0.56,1000.0,3.0,80.0,12.0,multiclass,0.7100000000000001,-0.5105361429714591,0.6400881231352868,0.5167303873625559,0.5105361429714591,0.5105361429714591,0.5105361429714591,0.5105361429714591,ok
15,0.6,2.0,gbdt,0.4,16.0,440.0,0.65,255.0,multi_error,500.0,0.6400000000000001,1000.0,3.0,80.0,12.0,multiclass,0.7200000000000001,-0.5193977653300139,0.7161585426093142,0.5232506446163422,0.5193977653300139,0.5193977653300139,0.5193977653300139,0.5193977653300139,ok
16,0.6,2.0,gbdt,0.5,6.0,380.0,0.7000000000000001,127.0,multi_error,500.0,0.6000000000000001,1000.0,3.0,65.0,12.0,multiclass,0.66,-0.5151892356480247,0.6441979016419356,0.5156634361755728,0.5151892356480247,0.5151892356480247,0.5151892356480247,0.5151892356480247,ok
17,0.5,4.0,gbdt,0.3,16.0,440.0,0.8500000000000002,255.0,multi_error,1250.0,0.54,1000.0,3.0,110.0,12.0,multiclass,0.66,-0.5110103434990071,0.5862658315385983,0.5093210041196171,0.5110103434990071,0.5110103434990071,0.5110103434990071,0.5110103434990071,ok
18,0.4,8.0,gbdt,0.3,11.0,440.0,0.9500000000000003,127.0,multi_error,800.0,0.52,1000.0,3.0,80.0,12.0,multiclass,0.6900000000000001,-0.506179425624611,0.5894074410701231,0.5071574642126789,0.506179425624611,0.506179425624611,0.506179425624611,0.506179425624611,ok
19,0.7,4.0,gbdt,0.6000000000000001,16.0,430.0,0.65,255.0,multi_error,950.0,0.5,1000.0,3.0,65.0,12.0,multiclass,0.67,-0.5151892356480247,0.7054691667819248,0.5252659968584215,0.5151892356480247,0.5151892356480247,0.5151892356480247,0.5151892356480247,ok
20,0.7,8.0,gbdt,0.5,1.0,380.0,0.8000000000000002,127.0,multi_error,650.0,0.5,1000.0,3.0,170.0,12.0,multiclass,0.7400000000000001,-0.518419726741946,0.8042619193455968,0.5220651432974719,0.518419726741946,0.518419726741946,0.518419726741946,0.518419726741946,ok
21,0.7,2.0,gbdt,0.5,1.0,370.0,0.8000000000000002,127.0,multi_error,650.0,0.5800000000000001,1000.0,3.0,95.0,12.0,multiclass,0.7400000000000001,-0.5154559734447705,0.7419533303036889,0.5218576805666696,0.5154559734447705,0.5154559734447705,0.5154559734447705,0.5154559734447705,ok
22,0.5,2.0,gbdt,0.5,11.0,350.0,0.8000000000000002,127.0,multi_error,650.0,0.6200000000000001,1000.0,3.0,170.0,12.0,multiclass,0.7300000000000001,-0.5176491508846803,0.6556677402145779,0.5177677010165673,0.5176491508846803,0.5176491508846803,0.5176491508846803,0.5176491508846803,ok
23,0.5,8.0,gbdt,0.7000000000000002,11.0,380.0,0.8000000000000002,127.0,multi_error,650.0,0.6200000000000001,1000.0,3.0,125.0,12.0,multiclass,0.7400000000000001,-0.5190717524673246,0.6308016043943017,0.5199608784564773,0.5190717524673246,0.5190717524673246,0.5190717524673246,0.5190717524673246,ok
24,0.7,8.0,gbdt,0.5,11.0,380.0,0.8000000000000002,127.0,multi_error,650.0,0.5,1000.0,3.0,170.0,12.0,multiclass,0.7000000000000001,-0.518419726741946,0.6988698109106716,0.5174120506209063,0.518419726741946,0.518419726741946,0.518419726741946,0.518419726741946,ok
25,0.7,2.0,gbdt,0.3,1.0,380.0,0.65,255.0,multi_error,650.0,0.7000000000000002,1000.0,3.0,50.0,12.0,multiclass,0.7400000000000001,-0.5236952076109185,0.7455296279464938,0.5244065084022406,0.5236952076109185,0.5236952076109185,0.5236952076109185,0.5236952076109185,ok
26,0.5,2.0,gbdt,0.5,1.0,380.0,0.6,255.0,multi_error,650.0,0.7000000000000002,1000.0,3.0,50.0,12.0,multiclass,0.7400000000000001,-0.5190717524673246,0.710477959336903,0.524969621528704,0.5190717524673246,0.5190717524673246,0.5190717524673246,0.5190717524673246,ok
